Dia_da_Semana;Data;Hora;Temperatura;Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Irradiacao;energia_gerada
sex;13/05/2022;0:00;23,4;0;259;0;;53349
sex;13/05/2022;1:00;23,5;0;259;0;;53361
sex;13/05/2022;2:00;23,4;0;259;0;0,6;53373
sex;13/05/2022;3:00;23,4;0;259;0;0,7;53385
sex;13/05/2022;4:00;23,1;0;259;0;;53397
sex;13/05/2022;5:00;22,8;0;259;0;0,4;53409
sex;13/05/2022;6:00;22,7;0;259;0;1;53421
sex;13/05/2022;7:00;22,7;0;259;0;;53433
sex;13/05/2022;8:00;23;0;259;0;0,5;53445
sex;13/05/2022;9:00;22,8;0;259;0;1,2;53457
sex;13/05/2022;10:00;23,7;0;259;0;194,4;53469
sex;13/05/2022;11:00;27;0;256;0;934,9;53481
sex;13/05/2022;12:00;27,7;0;258;0,5;1089;53493
sex;13/05/2022;13:00;28,6;0,6;258;5,7;1874,8;53505
sex;13/05/2022;14:00;28,7;0,1;259;6,2;2345,7;53517
sex;13/05/2022;15:00;27,8;0;259;9,4;1887,7;53529
sex;13/05/2022;16:00;28,4;0,4;259;7,4;2211,7;53541
sex;13/05/2022;17:00;28,9;1,8;259;6,4;2334,8;53553
sex;13/05/2022;18:00;28,5;2,2;259;7,9;2454,1;53565
sex;13/05/2022;19:00;27,9;2,1;259;8;2005,6;53577
sex;13/05/2022;20:00;27,7;2,4;258;7,8;1246,6;53589
sex;13/05/2022;21:00;26,6;1,4;96;8,3;269,8;53601
sex;13/05/2022;22:00;26,4;1,3;96;7,6;3,3;53613
sex;13/05/2022;23:00;26,3;2,2;259;7,6;;53625
sáb;14/05/2022;0:00;25,3;0;253;8,6;;53637
sáb;14/05/2022;1:00;24,8;0;259;4,6;;53649
sáb;14/05/2022;2:00;25,1;0,7;259;6,6;;53661
sáb;14/05/2022;3:00;25;0;255;6,8;;53673
sáb;14/05/2022;4:00;25,6;0,2;245;7,7;;53685
sáb;14/05/2022;5:00;26,2;3,4;259;8,9;0,2;53697
sáb;14/05/2022;6:00;26,1;2,1;259;7,5;0,7;53709
sáb;14/05/2022;7:00;25,9;0,7;225;6,9;;53721
sáb;14/05/2022;8:00;25,2;0,2;96;8,7;;53733
sáb;14/05/2022;9:00;25,8;0,2;96;6,9;;53745
sáb;14/05/2022;10:00;26,5;2,5;96;6,4;194,2;53757
sáb;14/05/2022;11:00;27,9;1,4;254;7,4;894,9;53769
sáb;14/05/2022;12:00;28,4;0,7;253;7,4;1533,8;53781
sáb;14/05/2022;13:00;29,1;2,3;259;9,5;2055,4;53793
sáb;14/05/2022;14:00;29;4;253;8,6;2122,1;53805
sáb;14/05/2022;15:00;28,7;1,2;253;9,1;1772,3;53817
sáb;14/05/2022;16:00;29;4,3;236;9,9;2038,5;53829
sáb;14/05/2022;17:00;29,1;3,9;236;10,2;2355,2;53841
sáb;14/05/2022;18:00;27,9;2,3;236;7,5;2027;53853
sáb;14/05/2022;19:00;28,3;3,8;237;8,3;2191,5;53865
sáb;14/05/2022;20:00;27,9;1,9;253;8,2;907,9;53877
sáb;14/05/2022;21:00;26,3;0,3;253;8,4;167,4;53889
sáb;14/05/2022;22:00;23,8;1,5;253;6,3;0,9;53901
sáb;14/05/2022;23:00;24,1;2;253;7,2;1,4;53913
dom;15/05/2022;0:00;24,7;0;253;7;0,8;53925
dom;15/05/2022;1:00;24,4;0;253;3,5;;53937
dom;15/05/2022;2:00;23,6;1,4;253;6;0,9;53949
dom;15/05/2022;3:00;23,6;0,1;259;7,6;0,4;53961
dom;15/05/2022;4:00;23,5;0,1;259;12,7;2;53973
dom;15/05/2022;5:00;23,9;0,2;259;5,4;0,8;53985
dom;15/05/2022;6:00;23,9;0,1;259;5,5;0,6;53997
dom;15/05/2022;7:00;24,4;0;259;4,3;1,6;54009
dom;15/05/2022;8:00;25,6;0,4;259;6,4;4;54021
dom;15/05/2022;9:00;25,3;3,2;259;12,2;8,4;54033
dom;15/05/2022;10:00;25,8;2,6;259;7,6;69,3;54045
dom;15/05/2022;11:00;27,4;3,5;259;7,9;790,2;54057
dom;15/05/2022;12:00;27,3;5;259;9,9;1133,7;54069
dom;15/05/2022;13:00;27,4;1,6;259;10,7;882,5;54081
dom;15/05/2022;14:00;28,3;1,9;96;8,2;1468,9;54093
dom;15/05/2022;15:00;27,9;3,4;236;8,2;1831,2;54105
dom;15/05/2022;16:00;28,2;2,9;96;8,3;1498,1;54117
dom;15/05/2022;17:00;28,8;2,6;237;8,6;1895,6;54129
dom;15/05/2022;18:00;28;2,2;217;8,7;1598,6;54141
dom;15/05/2022;19:00;27,5;0,5;96;7,3;678,8;54153
dom;15/05/2022;20:00;27,4;1,6;171;6,3;364,6;54165
dom;15/05/2022;21:00;26,8;0,6;224;6,3;191,9;54177
dom;15/05/2022;22:00;26,6;0,9;97;4,9;1,4;54189
dom;15/05/2022;23:00;26,6;0,6;193;5,6;;54201
seg;16/05/2022;0:00;26,7;0,7;156;5,1;;54213
seg;16/05/2022;1:00;26,6;0,6;101;5;;54225
seg;16/05/2022;2:00;26,4;1;101;4,8;;54237
seg;16/05/2022;3:00;26,3;0;101;5,7;;54249
seg;16/05/2022;4:00;25,9;0,1;101;3,6;;54261
seg;16/05/2022;5:00;26;0;101;4,9;;54273
seg;16/05/2022;6:00;25,9;0,4;101;5,2;;54285
seg;16/05/2022;7:00;25,9;0;101;4;;54297
seg;16/05/2022;8:00;25,5;0;101;4,9;;54309
seg;16/05/2022;9:00;24,3;0;101;0;;54321
seg;16/05/2022;10:00;25,3;0;253;0;198,1;54333
seg;16/05/2022;11:00;26,8;0;251;0;571,9;54345
seg;16/05/2022;12:00;28,5;1,1;253;7,2;1026;54357
